name,botwiki-verified,midterm-18,gilani-17,cresci-rtbust,5-fold_cross-validation,spearman_r
0000010,0.9855489766577309,0.9802472177786581,0.7582792571044977,0.5591484752541243,0.8686856028961293,0.6126444750222286
0000011,0.9747765922623125,0.9698113518851168,0.757546101904624,0.5066697217130478,0.8818092105263158,0.5793366404698423
0000110,0.9674095806120875,0.9612568607715322,0.6855866557856081,0.6742917847025496,0.9216219119226639,0.6294405565921873
0000111,0.9627114207967837,0.963445533330838,0.6950212575520252,0.6703299450091651,0.9187216525614097,0.653154467540953
0001001,0.6571644774126377,0.6262628691617338,0.47140760533347376,0.415826528911848,0.9996410472972972,0.014030942173923287
0001010,0.9927944966061636,0.9842790961824333,0.6412554460137154,0.5437260456590569,0.9661311866061795,0.6050181836969032
0001011,0.992268513244398,0.975506194908484,0.6164532136416885,0.5223379436760539,0.969826908165967,0.5673682957812274
0001100,0.8885084712522513,0.804945847975628,0.511639990522949,0.5724754207632061,0.994429880459899,0.1596535873396451
0001101,0.9149078609817685,0.8302825533039229,0.5225912495228568,0.597262956173971,0.9940795509505893,0.2827538247839011
0001110,0.9855471741102265,0.9688603645598587,0.6101371539889171,0.671442259623396,0.9629372232269737,0.5908077794599811
0001111,0.9844905207631842,0.9705032839375872,0.6162965790478196,0.7025620729878354,0.9625319315976684,0.6230247986929858
0010010,0.9950267714355343,0.8876600652595048,0.7105034025245811,0.6571988001999667,0.9941205677901745,0.5630915713894111
0010011,0.9959327318112142,0.8848050812909235,0.6899467574006555,0.6915097483752708,0.9894573708850934,0.589003559403405
0010110,0.9899295276027704,0.9094628657774798,0.6481878430495044,0.7429511748041993,0.9741389760461994,0.5945462550661841
0010111,0.9877985559431433,0.9079746616031269,0.6476504810919669,0.7384019330111649,0.9726514298371643,0.5949269814935767
0011000,0.9623970565120272,0.7686618872598999,0.4652462058889342,0.6413847692051324,0.9999997873140387,0.045860333475631815
0011001,0.9572619591816722,0.7376856882318493,0.4625409685019678,0.564501749708382,0.9998363540698513,0.09796737857102662
0011010,0.994138836534898,0.8921778144142624,0.595831084727469,0.6611689718380269,0.9921798811116558,0.5270751155651471
0011011,0.9915056751405626,0.9043485545031088,0.585060152949074,0.6617355440759872,0.9914655961555067,0.5255460218170719
0011100,0.9344226007732208,0.729293895481145,0.5060228633856765,0.5991584735877353,0.994385016431479,0.11345094435856
0011101,0.931040300636083,0.8141656882686499,0.4981838942782304,0.6138601899683386,0.993995845534374,0.16952247617568325
0011110,0.988427645022157,0.9084626664372298,0.5810274702854962,0.7286577237127145,0.9829910288869472,0.557145754430304
0011111,0.9901548460408125,0.9022654739310072,0.5858545141036948,0.7524745875687386,0.9842161859289957,0.5709065487537817
0100000,0.9629071774557547,0.9751986569356048,0.6579995524725889,0.7602774537577071,0.9947489655957968,0.6528367190271829
0100001,0.9515258925133713,0.9656743909955643,0.6613244178853013,0.7431928011998,0.991917076822696,0.6406828330938817
0100010,0.9769169371689622,0.9787655090196428,0.6794055124846984,0.6734710881519747,0.991025530613738,0.6303331767380294
0100011,0.9686627116371026,0.975640161758027,0.6929422294762614,0.6808698550241626,0.986388239535102,0.615383076285388
0100100,0.9149219208523022,0.9538625116862159,0.6116890210996012,0.7678928511914681,0.9770579774146244,0.4868349611195256
0100101,0.9158498723075347,0.9502808636807328,0.6229515749016099,0.7588151974670888,0.9707414195220213,0.49537276462070073
0100110,0.958733558964213,0.9654788603607167,0.6565375199083886,0.6829361773037828,0.9632805382362857,0.5443011492184147
0100111,0.9573239668158214,0.9658331006901293,0.6678859594856068,0.6796825529078487,0.9621913516246895,0.5452938540776923
0101000,0.9885736513700082,0.9823905417995087,0.6526924038803259,0.7104399266788868,0.995979315041909,0.6712942874325736
0101001,0.9773070084489006,0.9774259497030904,0.6480914272175641,0.7376228961839693,0.9957766589729496,0.6473700525294074
0101010,0.9913546216596992,0.9808197299751906,0.6933917312729523,0.6657473754374271,0.99520381983325,0.6154411650750612
0101011,0.9884323316456682,0.9779926637733818,0.6814272833769892,0.6646350608231961,0.9939312231330744,0.611346345345983
0101100,0.9736907376456999,0.9612711049757177,0.6435927895436537,0.7265330778203632,0.9895888706090258,0.5003202970857122
0101101,0.9669477679414763,0.965540779341302,0.6318807339449541,0.7167180469921679,0.9893709410322076,0.48468314239177956
0101110,0.9825073579989128,0.9700589259071728,0.6578123149013465,0.6762706215630729,0.9835308794195802,0.5429482351198619
0101111,0.9816807097134239,0.9706557602461201,0.6505222250009872,0.6759456757207133,0.9819646140731054,0.5383043062818869
0110000,0.9758296405143461,0.9346965411828898,0.6460676819396366,0.7069988335277454,0.9750205398177954,0.43635260177936985
0110001,0.9674095806120874,0.9438971106762175,0.6351285983178235,0.7383561073154474,0.9757698300280696,0.45363875619687677
0110010,0.9847248519387479,0.9539020926685156,0.6825822989746357,0.6878811864689218,0.9721774200167126,0.5159237485938709
0110011,0.9819276587215179,0.9503515184272167,0.6796539560106879,0.639351774704216,0.9626182536419121,0.5148899129369591
0110100,0.9390663236538935,0.9343513627002891,0.6245557632316743,0.7255499083486086,0.9661365156958842,0.4309041329665439
0110101,0.939356173292591,0.9363039759697931,0.6211772603424901,0.7346358940176637,0.9504006533261498,0.42238762478629904
0110110,0.9695697535412848,0.9547216897657339,0.6585902228423254,0.648816863856024,0.9624237171949643,0.5053880325939989
0110111,0.9702471508934146,0.9528112457457794,0.6624837113184947,0.6757123812697884,0.9605776663327437,0.5316163905121791
0111000,0.992108447026013,0.955015557087463,0.6376308030484514,0.7011539743376105,0.9705500023144502,0.4329031170748935
0111001,0.9881958374130992,0.9443275112789641,0.6341348242138655,0.7247250458256957,0.9634423245964415,0.425035653300062
0111010,0.9945408046283652,0.9582823302995154,0.6622517210061469,0.6626853857690386,0.9721530184086676,0.4816948472504956
0111011,0.993203674889648,0.9589485106941381,0.6648361918049834,0.6350316613897683,0.9660168252850074,0.4715536931897901
0111100,0.9801157379701585,0.9526082429085728,0.6241954378529214,0.6790909848358607,0.9664577326651009,0.4085399487495973
0111101,0.9783117484278181,0.9488198188438852,0.6286506390428179,0.6773662722879521,0.9653141653986583,0.4261740205072591
0111110,0.988919740490841,0.958587846279588,0.6482888657812644,0.6486793867688719,0.9677529250290675,0.5028776805410072
0111111,0.9861712160562279,0.9526276374443278,0.6492763876640386,0.6393392767872021,0.9630402991848934,0.4865058401183423
1000000,0.8462318825950339,0.9590048950335058,0.7034485935792979,0.5861814697550408,0.8404629382712837,0.6949242820556538
1000001,0.8528194727043836,0.9466733970543574,0.7087995077198479,0.5608856857190468,0.8477246393210743,0.6895983845761207
1000010,0.9498159959507573,0.9624894058640389,0.7589340950074368,0.5794034327612064,0.8013961662114791,0.6720232022155245
1000011,0.9559435759370002,0.9478194739317991,0.751062877601253,0.5565030828195301,0.8205631161142286,0.6440639712370104
1000100,0.8057250350775744,0.9200142429231533,0.6655667144906743,0.5922554574237627,0.9195424353767538,0.6713318681584105
1000101,0.7927196548337835,0.928224928296554,0.675649572874574,0.5879395100816531,0.9240446384904406,0.6674230232015911
1000110,0.9569248827983613,0.955464516643624,0.722755452595001,0.6086568905182468,0.9015276792135893,0.6730854676199515
1000111,0.9538284666954112,0.961983236576198,0.7149500480433838,0.6021788035327447,0.8987136543217504,0.688072032255935
1001000,0.9517425587233928,0.9589488979152226,0.5989999736748581,0.6177178803532746,0.8873252636818082,0.5728257614839743
