name,botwiki-verified,midterm-18,gilani-17,cresci-rtbust,5-fold_cross-validation,spearman_r
0000010,0.9835431017949048,0.98288969306912,0.7495649770313136,0.5589985002499583,0.8679215399610136,0.6202098489213247
0000011,0.9757863793742421,0.9710462727099928,0.7437435009806116,0.5195800699883353,0.8916447368421053,0.5936055865300905
0000110,0.9681659295449072,0.9641372382912439,0.6915315309386231,0.6737377103816031,0.9239258861439312,0.6365616268755145
0000111,0.9677971283255199,0.9581084592981961,0.6898562647256263,0.6857523746042327,0.9211317305570506,0.6427151309814294
0001001,0.675518737120798,0.6754338925799566,0.46909987758809046,0.4256248958506915,0.9996692004504505,0.12041039570775673
0001010,0.9937282162134101,0.9829779270705596,0.6365639766759243,0.5567613731044826,0.9649417130230826,0.5734516745823576
0001011,0.9916275273518558,0.9781063029716988,0.624806181143301,0.5236335610731544,0.9714770241562338,0.573300066179628
0001100,0.8945902665318842,0.8434291735020408,0.5133211798928567,0.5940718213631061,0.9950365469397756,0.2089851579855935
0001101,0.8994250594480167,0.8595854652134669,0.5160172034801838,0.5660806532244627,0.9941640095994584,0.34027285553857634
0001110,0.9883090373963714,0.9722657469073147,0.6079294617824753,0.6926012331278121,0.9629511150426356,0.5921697716320412
0001111,0.9863759854527208,0.9657144057819363,0.6111121714293235,0.698137810364939,0.9614273047038102,0.6347159021515619
0010010,0.9949993727134685,0.9035110404242741,0.7115978702960263,0.6816238960173304,0.9926065336760324,0.5666044370171484
0010011,0.9947005103372495,0.8825456215147628,0.714632830084372,0.6818155307448759,0.9923025521229641,0.565362066721891
0010110,0.9846228277500025,0.9182402069924371,0.641119542469035,0.7354024329278455,0.9740226356958829,0.5934969035271496
0010111,0.9880173852101698,0.9086913597921132,0.6242309767943875,0.737502082986169,0.9711890314602762,0.5786252670771892
0011000,0.9604600389638669,0.635929050173581,0.46553282087057246,0.6117063822696217,0.9999997164187182,0.11304393322413685
0011001,0.9526708706881262,0.7044614830197208,0.46149849288563044,0.6130894850858191,0.9998938138670465,0.10946899139303523
0011010,0.9921488240901101,0.9033281090318613,0.5949992102457451,0.6739585069155141,0.9926006915422214,0.5521668504828422
0011011,0.9930861487923653,0.9004703111596838,0.5848709409921946,0.6692342942842858,0.992259686153869,0.521086403556379
0011100,0.9253132467053038,0.7739063543131387,0.5081117633896253,0.6124770871521413,0.994270919361002,0.08557163638843168
0011101,0.9397426394775209,0.7264866255933595,0.49999934187145434,0.5832611231461422,0.9943290384265332,0.08873614191834565
0011110,0.98864503225118,0.9234929075887391,0.580716833611941,0.7338693551074821,0.9829788556061472,0.5599486990425625
0011111,0.9878079291901658,0.9157182418909675,0.5797398417858977,0.7276453924345943,0.983017345884911,0.5631057359619188
0100000,0.9609474478090395,0.9750187578045428,0.6651849999341871,0.7570113314447593,0.9946772463881578,0.6288493186610481
0100001,0.9526496006275751,0.9699477323157062,0.6544071578060626,0.739422596233961,0.9928664235568723,0.6293512245975145
0100010,0.9759835780712165,0.9802104900043506,0.6908592526292237,0.6556740543242793,0.9905196863161064,0.6276483706898203
0100011,0.9684745256776496,0.9734618306219746,0.6873882826793729,0.6915597400433261,0.9876525848670227,0.599609883129221
0100100,0.9194178348376194,0.9489545179197648,0.6263435694259802,0.7601024829195134,0.9765777790253021,0.4918935108674112
0100101,0.9222882114835255,0.9537118943300328,0.6326691719426639,0.7504165972337944,0.9743454472564549,0.5020555806921863
0100110,0.9567691426939866,0.9656703586556978,0.654739183657352,0.7011456423929345,0.9679506412634604,0.5259002449807687
0100111,0.9559399708419917,0.9640817084585553,0.6539421899885486,0.6597608731878021,0.9626553871526813,0.544255502367238
0101000,0.9851992824418895,0.9851802236980283,0.6614948731786292,0.7568905182469589,0.9961183825934888,0.6630541546067166
0101001,0.982343686685519,0.9751090938632994,0.6587304042225528,0.7389643392767872,0.9959632228273037,0.6398222050774609
0101010,0.9897582855898585,0.9808848850176977,0.6925624893054112,0.6661348108648558,0.9948510326545815,0.6265967349151325
0101011,0.988522459020885,0.9785232847625719,0.6842282784673502,0.6798033661056491,0.9942978687034867,0.6297087960735049
0101100,0.9685181473272546,0.9607597067475155,0.6373830176510076,0.7330986502249626,0.990477552843647,0.4849532435445073
0101101,0.9647666854612287,0.9627937849280698,0.6371332578679267,0.7172012997833694,0.9890189604355191,0.4961778315176438
0101110,0.9861849154172609,0.972248569430627,0.6537605465099443,0.6903391101483085,0.9830603185115855,0.5407194864801262
