name,botwiki-verified,midterm-18,gilani-17,cresci-rtbust,5-fold_cross-validation,spearman_r
0000010,0.9839616533254117,0.9699032120809997,0.7571551735484974,0.5439885019163473,0.8778195488721805,0.6088687814665162
0000011,0.9829147337348928,0.9600770388867095,0.7402906295657669,0.496667222129645,0.8935526315789474,0.5791385140701611
0000110,0.9594091537688384,0.970731466335325,0.7055378226475194,0.6720588235294117,0.9428786251342641,0.658485101977605
0000111,0.9581015858091925,0.9715757538717043,0.703632540507812,0.6706715547408765,0.9490871073031416,0.6404934577005188
0001001,0.5101065233473163,0.561630297076715,0.46218755347294427,0.39436760539910015,0.9999366554054054,-0.011300817444371837
0001010,0.9966263520908829,0.9390086410044559,0.6243833335527096,0.5638560239960008,0.977749433106576,0.5105717108607741
0001011,0.9958790158955849,0.9004576434984859,0.6058329933002514,0.5324404265955675,0.983359126984127,0.5176254867516785
0001100,0.8894414698404961,0.8702498890800836,0.5083138088531451,0.5706382269621728,0.9952624859882924,0.329241259134752
0001101,0.9069380774460931,0.8822197138318563,0.5116669737933213,0.5424970838193635,0.9960113102232668,0.33504851072750114
0001110,0.9914346547688917,0.9531070870216094,0.6073716978400221,0.724925012497917,0.987498866213152,0.5937381540672265
0001111,0.989574786253917,0.9549276127739776,0.6026785831808669,0.693405265789035,0.9879528750540423,0.6201930910501839
0010010,0.9900362384150272,0.9664449522197132,0.6986248404038279,0.703332777870355,0.9956039342251298,0.6011587565752811
0010011,0.9868446478038483,0.9644967803469356,0.6934628091558842,0.7153849358440261,0.9944781950729741,0.5668804228372559
0010110,0.9763278646445448,0.9703850679607359,0.6996870598765351,0.7197508748541909,0.990464829656559,0.5983092868380063
0010111,0.9696800694485502,0.969803051379009,0.6863096099930238,0.7200924845859024,0.986952269170579,0.5849217488867258
0011000,0.9605916249316835,0.7344852783085458,0.4636189830597712,0.6248625229128479,0.9999999291447488,0.0653841646348337
0011001,0.9523182923962779,0.7920267565577027,0.4700314585444829,0.616497250458257,0.999997952640576,0.08194073632137854
0011010,0.9907518497742489,0.9303348552267126,0.5971568846827162,0.6938885185802366,0.9997266044782693,0.5233766614477939
0011011,0.9914440280159142,0.9346017637274067,0.5805059034130546,0.6740251624729213,0.9995969851805029,0.5132638691039847
0011100,0.9142722827317392,0.7830925718791221,0.514472575783502,0.6295659056823864,0.9997160568251434,0.10149343756453864
0011101,0.9185627063015619,0.7881288610163724,0.5103977728930015,0.6264955840693217,0.9997236981792618,0.0493100759316944
0011110,0.9866283421033277,0.9441603540507366,0.584506008713622,0.7400974837527078,0.9989753783394193,0.5848843620646347
0011111,0.9854188327279177,0.9461811298768865,0.5863537046055836,0.723454424262623,0.9988926563496203,0.5850262352947896
0100000,0.9644497976099662,0.9795875575465849,0.6573835441538441,0.7597858690218297,0.9969143340789554,0.6878067941655491
0100001,0.9498019360802235,0.9742778189933701,0.6557411843681309,0.7459048491918013,0.9964754192104304,0.6289176235932802
0100010,0.9756648876724496,0.9794890680092753,0.6930504916220236,0.6965589068488586,0.9949424108980484,0.6173111697748378
0100011,0.9682239715745468,0.9769178486769814,0.6887111210561647,0.6851233127812032,0.9944898416370294,0.5873142033727838
0100100,0.914397740038041,0.9561644187541338,0.6237242178142235,0.7619313447758707,0.9958252637732541,0.485115780207442
0100101,0.9053092955211741,0.9552481546789967,0.6145202901030629,0.7613231128145308,0.9953388400390798,0.4599046834250202
0100110,0.956838360518153,0.9707099974009021,0.666238334671528,0.6808698550241626,0.9933439832272517,0.5652395848631505
0100111,0.9515269740418739,0.967593429576736,0.6606307503981678,0.6985002499583403,0.9938263322582837,0.5510356648372932
0101000,0.9853283448432,0.9830616760037219,0.6576793729351216,0.7755124145975671,0.9977122420272204,0.6571908953839911
0101001,0.9806903901145412,0.9776741991784671,0.6423992734260856,0.7550949841693051,0.9981890362382103,0.6345047967302226
0101010,0.9898098384484825,0.9785679214547476,0.6798642280810288,0.6726170638226961,0.9972283565860607,0.6093264538731489
0101011,0.9872898770374194,0.9752402919365152,0.6782113382385848,0.6362397933677719,0.9972652322923155,0.5873752549650245
0101100,0.9642918944485863,0.9644362952489383,0.6374748265831282,0.7169346775537411,0.9966543021894052,0.48100665488106303
0101101,0.9661063387664519,0.9643644788392003,0.6423433324997039,0.7389351774704216,0.9967192313095738,0.5055858299664314
0101110,0.9819777695421386,0.9677084051245106,0.660458320719203,0.7055074154307616,0.995166862285593,0.5339273600361908
0101111,0.9830153158856348,0.9663922421134944,0.6590729601305727,0.7041868021996335,0.9953201177189183,0.5280640330936726
0110000,0.967674915604726,0.958593864219302,0.6424522527740117,0.7771121479753373,0.9974288638689867,0.43039628289268067
0110001,0.9603598173226258,0.9561988770635127,0.630673397127927,0.7744375937343776,0.9975721701120117,0.4462828726211098
0110010,0.9815819301101861,0.9661592471108476,0.6788013504797759,0.6860398266955507,0.9966657717171123,0.5255316879207155
0110011,0.9770268925667266,0.9689545699180249,0.6813042133389493,0.6841109815030828,0.996539585349635,0.5206269044791539
0110100,0.9189902705695906,0.9532669889495138,0.6186201018782989,0.7648350274954175,0.9968133570744815,0.41768483160552544
0110101,0.9138573362962407,0.9516193603228797,0.6137831861319152,0.7685344109315113,0.9969660119411801,0.40992766147474535
0110110,0.9629432284058413,0.964372818649704,0.6489545628052072,0.6908181969671723,0.9953641886818213,0.5052628584940908
0110111,0.9600623969844101,0.9609551107348655,0.6484346412541298,0.6925470754874188,0.9960281727294575,0.517418248101799
0111000,0.9907969134618575,0.9593009371984698,0.6244343385149987,0.7066113981003166,0.9988841818450218,0.4269666224635895
0111001,0.9876925661498883,0.9579304031065823,0.6269098890395273,0.6979295117480421,0.9989428646845054,0.42488481752359886
0111010,0.9934877563763316,0.967228173826468,0.6683440169533913,0.6468588568571905,0.9982546461969486,0.4865461935973832
0111011,0.9901029326726876,0.9614919345400018,0.6613181656641175,0.6697758706882186,0.9985305100808807,0.48073373787967677
0111100,0.9774980784843603,0.9548218315433858,0.6376186276703566,0.7071488085319113,0.997938421655536,0.4073407482709549
0111101,0.965529884074565,0.958563380021055,0.6257262448501442,0.697554574237627,0.9980528108949198,0.42017944921006234
0111110,0.9883620322929991,0.9651682231634419,0.6576356073868348,0.6606190634894186,0.9973082763743687,0.5171104047264423
0111111,0.9864736835274556,0.9626603712515049,0.6522132862990799,0.6575070821529745,0.9975361369041922,0.470430738869619
1000000,0.8699905402306972,0.9429185040064513,0.7044746159819935,0.5918471921346441,0.844098134609881,0.6565846704236583
1000001,0.8594503239538375,0.921177174107806,0.6967699050978637,0.5645142476253957,0.8592465753424656,0.6942818492592842
1000010,0.9582133437544613,0.9335533349820606,0.7518381530280493,0.5912347942009665,0.8147259572725412,0.6395829431313879
1000011,0.9518842389572335,0.9276709182804197,0.7432209469153515,0.5824237627062157,0.8313944096919788,0.6274413254493757
1000100,0.8272506968648652,0.9286211136948883,0.6829554578600292,0.5946925512414599,0.930633705286483,0.6866010460824457
1000101,0.843091844842479,0.9307933118894761,0.6787213878614771,0.5800491584735877,0.9364650290786655,0.685525920990719
1000110,0.9491075947815529,0.9625691020772775,0.7126462690692746,0.6032827862022996,0.9058563455823728,0.6766730473090539
1000111,0.9480379630924793,0.9539010576527591,0.7152488384031169,0.6142767872021329,0.9099919901070797,0.6640570842104787
1001000,0.9031357837404447,0.8549046683234217,0.5839772024271781,0.5694425929011832,0.9563281505393919,0.4745741076067113
1001001,0.8939319761833003,0.8378338390188376,0.5853464388664394,0.5614189301783036,0.9557440831519066,0.47685702886999365
1001010,0.9804881442845544,0.9150875242513946,0.644316730943888,0.5768913514414263,0.9389972234259393,0.5432553050193739
1001011,0.9789552578868664,0.9033073257407876,0.6479877719716214,0.5735127478753541,0.9487255604845336,0.5749550683760911
1001100,0.9430146237073933,0.9468133570964022,0.6171426032932752,0.5758373604399267,0.9693728322804411,0.6385570020812944
1001101,0.9431249396146586,0.955675220230973,0.6081088018111698,0.610148308615231,0.9720076880464728,0.6211304944322216
1001110,0.9846541920765781,0.9646068748710378,0.6464780250878602,0.6183511081486418,0.960746414557784,0.6354952636426127
1001111,0.9842536660211144,0.960889192895936,0.6489766101114871,0.60694884185969,0.965318173106789,0.6335476666085261
1010000,0.8675733240273814,0.8801551645545203,0.6701555157753413,0.5949841693051158,0.9921949872716382,0.6475086600536123
1010001,0.8797657553467164,0.8763948125627516,0.6829390046463876,0.5825029161806367,0.9915288785897666,0.6373132061195043
1010010,0.9789112757277605,0.9675189695824504,0.7565473918365735,0.6265830694884186,0.9873616084290242,0.7011350710888953
1010011,0.9756302787603665,0.9568893286504077,0.7478235688994774,0.6350733211131477,0.98830336996337,0.6911494869226877
1010100,0.8067214833379719,0.8807829460101543,0.6463269845866294,0.6226170638226962,0.9905647865206688,0.6055494332920006
